package,commit_sha,ubuntu_2404_version,ubuntu_2604_version,ubuntu_2404_apt_version_at_check,_apt_fetch_error,ubuntu_component,ubuntu_2404_patch_method,patch_marker_found,_marker_quality,_debian_query_attempted,debian_cve_statuses,cve_assigned,cve_ids,usn_published,usn_ids,ubuntu_2404_actually_patched,vuln_confirmed,severity,poc_sketch,poc_reproduction_steps,backport_feasibility,maintenance_gap_type,_review_flags,upstream_commit,upstream_2404_tag_url,ubuntu_changelog_changelogs_org,ubuntu_changelog_package_overview,first_cve_page,first_usn_page,upstream_issue_search,q1_upstream_commit,q2_upstream_source,q3_ubuntu_changelog
libpoppler-dev,5f68ea46394743566f04e5be58d828831b178f30,24.02.0-1ubuntu9,26.01.0-2build2,24.02.0-1ubuntu9.8,,main,not_present,False,pre_fix_code,True,"{""_error"": ""non_json_response"", ""_content_type"": ""text/html; charset=UTF-8""}",False,[],False,[],False,True,HIGH,"Craft a PDF with an inline image whose stream data is read multiple times (e.g., via PSOutputDev or ImageOutputDev), triggering the EmbedStream replay path that reads from incorrect buffer positions.","[""Step 1: Create a minimal PDF containing an inline image (BI/ID/EI operators in a content stream) with image data that will be consumed twice — once for length detection via getInlineImageLength() and once for actual rendering/export via PSOutputDev::doImageL1Sep()."", ""Step 2: Open the crafted PDF with a tool that exercises the vulnerable code path: `pdftops -level1sep` (triggers doImageL1Sep which calls embedStr->rewind()) or `pdfimages -list` (triggers getInlineImageLength which calls rewind/restore). The inline image triggers EmbedStream creation with reusable=true."", ""Step 3: After rewind(), when getChars() is called in replay mode, the buggy code executes `memcpy(buffer, bufData, nChars)` instead of `memcpy(buffer, &bufData[bufPos], nChars)`, reading from the start of bufData regardless of current position. Additionally, bufPos is never incremented, so repeated calls always copy from offset 0, and the return value is wrong (returns bufLen-bufPos instead of nChars)."", ""Step 4: Observable result: heap buffer over-read (reading beyond valid data in bufData), incorrect image data being produced, potential crash if bufData allocation is near a page boundary, or use of uninitialized stack/heap memory in the output buffer due to the return value mismatch (caller thinks more bytes were read than actually copied). Under AddressSanitizer, this manifests as heap-buffer-overflow."", ""Step 5: Verify by running `pdftops -level1sep crafted.pdf output.ps` under ASan/Valgrind and observing heap-buffer-overflow reports or by confirming incorrect image pixel data in the PS output.""]",Easy,Trigger_Gap,[],https://gitlab.freedesktop.org/poppler/poppler/-/commit/5f68ea46394743566f04e5be58d828831b178f30,https://gitlab.freedesktop.org/poppler/poppler/-/tree/poppler-24.02.0,https://changelogs.ubuntu.com/changelogs/pool/main/p/poppler/poppler_24.02.0-1ubuntu9.8/changelog,https://launchpad.net/ubuntu/+source/poppler/+changelog,,,https://gitlab.freedesktop.org/poppler/poppler/-/issues/?search=Remove,https://gitlab.freedesktop.org/poppler/poppler/-/commit/5f68ea46394743566f04e5be58d828831b178f30,https://gitlab.freedesktop.org/poppler/poppler/-/blob/v24.02.0/poppler/PSOutputDev.cc,https://changelogs.ubuntu.com/changelogs/pool/main/p/poppler/poppler_24.02.0-1ubuntu9.8/changelog
libpoppler-dev,7aa99cf8fe6693e6a7a52adc09fcae613cd04e0d,24.02.0-1ubuntu9,26.01.0-2build2,24.02.0-1ubuntu9.8,,main,not_present,False,shared_context,True,"{""_error"": ""non_json_response"", ""_content_type"": ""text/html; charset=UTF-8""}",False,[],False,[],False,True,HIGH,"Craft a PDF with a StructTree containing a RoleMap that defines a cycle among intermediate names (e.g., A→B→C→B), so the original circular-reference check against the starting name never triggers, causing infinite recursion and stack overflow when poppler parses any struct element referencing 'A'.","[""Step 1: Create a minimal valid PDF with a Structure Tree Root (StructTreeRoot dictionary) containing a RoleMap dictionary. In the RoleMap, define entries that form an indirect cycle NOT involving the initial lookup name, e.g.: /CustomType /LinkA, /LinkA /LinkB, /LinkB /LinkA."", ""Step 2: Add a StructElem object in the structure tree with its /S key set to /CustomType, so that parse() calls roleMapResolve(roleMap, \""CustomType\"", nullptr)."", ""Step 3: Open the crafted PDF with any poppler-based tool on Ubuntu 24.04 (e.g., pdftotext, pdftocairo, or evince). The parser will call roleMapResolve which will follow CustomType→LinkA→LinkB→LinkA→LinkB→... recursively without triggering the circular reference check (which only compares against 'CustomType')."", ""Step 4: Observe the process crash with SIGSEGV or stack overflow as the call stack is exhausted. Running under gdb or with `ulimit -s unlimited` may show a deep recursive backtrace in roleMapResolve.""]",Easy,Trigger_Gap,[],https://gitlab.freedesktop.org/poppler/poppler/-/commit/7aa99cf8fe6693e6a7a52adc09fcae613cd04e0d,https://gitlab.freedesktop.org/poppler/poppler/-/tree/poppler-24.02.0,https://changelogs.ubuntu.com/changelogs/pool/main/p/poppler/poppler_24.02.0-1ubuntu9.8/changelog,https://launchpad.net/ubuntu/+source/poppler/+changelog,,,https://gitlab.freedesktop.org/poppler/poppler/-/issues/?search=Don't,https://gitlab.freedesktop.org/poppler/poppler/-/commit/7aa99cf8fe6693e6a7a52adc09fcae613cd04e0d,https://gitlab.freedesktop.org/poppler/poppler/-/blob/v24.02.0/poppler/StructElement.cc,https://changelogs.ubuntu.com/changelogs/pool/main/p/poppler/poppler_24.02.0-1ubuntu9.8/changelog
libpoppler-dev,211c5663b6aa02ad0d40f2baad3e3096b8dec875,24.02.0-1ubuntu9,26.01.0-2build2,24.02.0-1ubuntu9.8,,main,not_present,False,pre_fix_code,True,"{""_error"": ""non_json_response"", ""_content_type"": ""text/html; charset=UTF-8""}",False,[],False,[],False,True,MEDIUM,"Call GooString::toLowerCase() on a string with uppercase characters and observe the returned string is unchanged, breaking any case-insensitive comparison logic downstream.","[""Step 1: Create a minimal C++ test program or craft a PDF that triggers a code path calling GooString::toLowerCase(), e.g., through font name normalization or annotation processing where case-insensitive matching is expected."", ""Step 2: Pass a string with uppercase letters (e.g., 'ABCDEF') to GooString::toLowerCase()."", ""Step 3: Observe that the returned string is 'ABCDEF' (original) instead of 'abcdef' (expected). This can be confirmed via a debugger breakpoint on GooString::toLowerCase() checking the return value at line 621 of GooString.cc."", ""Step 4: Trace downstream to verify that case-insensitive comparisons or lookups fail (e.g., Dict key lookups or font matching that depend on lowercased names)."", ""Step 5: In a PDF context, embed a resource with mixed-case names that should resolve via case-insensitive logic; observe the resource not being found, causing rendering failure or fallback behavior.""]",Trivial,Trigger_Gap,[],https://gitlab.freedesktop.org/poppler/poppler/-/commit/211c5663b6aa02ad0d40f2baad3e3096b8dec875,https://gitlab.freedesktop.org/poppler/poppler/-/tree/poppler-24.02.0,https://changelogs.ubuntu.com/changelogs/pool/main/p/poppler/poppler_24.02.0-1ubuntu9.8/changelog,https://launchpad.net/ubuntu/+source/poppler/+changelog,,,https://gitlab.freedesktop.org/poppler/poppler/-/issues/?search=important,https://gitlab.freedesktop.org/poppler/poppler/-/commit/211c5663b6aa02ad0d40f2baad3e3096b8dec875,https://gitlab.freedesktop.org/poppler/poppler/-/blob/v24.02.0/goo/GooString.cc,https://changelogs.ubuntu.com/changelogs/pool/main/p/poppler/poppler_24.02.0-1ubuntu9.8/changelog
libpoppler-dev,ca1e7c8103b805f32a2db1a378c55fbd9b6afb85,24.02.0-1ubuntu9,26.01.0-2build2,24.02.0-1ubuntu9.8,,main,none,False,post_fix_only,True,"{""_error"": ""non_json_response"", ""_content_type"": ""text/html; charset=UTF-8""}",False,[],False,[],False,True,HIGH,"Crafted PDF with JBIG2 text region segment containing rdw/rdx values causing integer overflow in refDX computation, leading to out-of-bounds bitmap access.","[""Step 1: Create a minimal PDF containing a JBIG2 stream with a text region segment (set huff=0, refine=1 to exercise the refinement path)."", ""Step 2: In the text region segment, craft symbol refinement parameters so that rdw is a large positive int and rdx is a large positive int such that ((rdw) / 2) + rdx overflows INT_MAX, wrapping refDX to a large negative value."", ""Step 3: When poppler parses this PDF (e.g., via pdftotext, pdftoppm, or any linked application), JBIG2Stream::readTextRegion will compute refDX without checkedAdd, producing a wrapped value."", ""Step 4: The corrupted refDX is used in bitmap combine/refine operations, causing out-of-bounds read/write on the JBIG2Bitmap data buffer — observable as a segfault or heap corruption."", ""Step 5: Run under AddressSanitizer (ASAN) to confirm: compile libpoppler with -fsanitize=address, then open the crafted PDF — ASAN will report heap-buffer-overflow or negative-size-param in the JBIG2 bitmap combine path.""]",Trivial,Trigger_Gap,"[""MARKER_POST_FIX_ONLY""]",https://gitlab.freedesktop.org/poppler/poppler/-/commit/ca1e7c8103b805f32a2db1a378c55fbd9b6afb85,https://gitlab.freedesktop.org/poppler/poppler/-/tree/poppler-24.02.0,https://changelogs.ubuntu.com/changelogs/pool/main/p/poppler/poppler_24.02.0-1ubuntu9.8/changelog,https://launchpad.net/ubuntu/+source/poppler/+changelog,,,https://gitlab.freedesktop.org/poppler/poppler/-/issues/?search=JBIG2Stream::readTextRegion,https://gitlab.freedesktop.org/poppler/poppler/-/commit/ca1e7c8103b805f32a2db1a378c55fbd9b6afb85,https://gitlab.freedesktop.org/poppler/poppler/-/blob/v24.02.0/poppler/JBIG2Stream.cc,https://changelogs.ubuntu.com/changelogs/pool/main/p/poppler/poppler_24.02.0-1ubuntu9.8/changelog
libxml2,4982ee83f91ed598de793b280c8990646726c440,2.9.14+dfsg-1.3ubuntu3,2.15.2+dfsg-0.1,2.9.14+dfsg-1.3ubuntu3.7,,main,not_present,False,shared_context,True,"{""_error"": ""non_json_response"", ""_content_type"": ""text/html; charset=UTF-8""}",False,[],False,[],False,True,HIGH,"A local attacker crafts an SGML catalog file containing a CATALOG directive pointing to itself, triggering unbounded recursion in xmlExpandCatalog→xmlParseSGMLCatalog and crashing any libxml2-based application that loads it.","[""Step 1: Create a file named /tmp/evil.soc with the single line content: CATALOG /tmp/evil.soc (this creates a self-referencing SGML catalog entry)."", ""Step 2: Run xmllint (or any libxml2-linked tool) with catalog resolution enabled: XML_CATALOG_FILES=/tmp/evil.soc xmllint --catalogs /tmp/test.xml where test.xml is any valid XML file."", ""Step 3: Observe the process crash with a segmentation fault due to stack exhaustion from infinite recursion through xmlExpandCatalog→xmlLoadSGMLSuperCatalog→xmlParseSGMLCatalog→xmlExpandCatalog looping on the same file."", ""Step 4: Verify via dmesg or journalctl that a stack overflow / segfault was logged for the process.""]",Easy,Trigger_Gap,[],https://gitlab.gnome.org/GNOME/libxml2/-/commit/4982ee83f91ed598de793b280c8990646726c440,https://gitlab.gnome.org/GNOME/libxml2/-/tree/v2.9.14,https://changelogs.ubuntu.com/changelogs/pool/main/libx/libxml2/libxml2_2.9.14+dfsg-1.3ubuntu3.7/changelog,https://launchpad.net/ubuntu/+source/libxml2/+changelog,,,https://gitlab.gnome.org/GNOME/libxml2/-/issues/?search=catalog,https://gitlab.gnome.org/GNOME/libxml2/-/commit/4982ee83f91ed598de793b280c8990646726c440,https://gitlab.gnome.org/GNOME/libxml2/-/blob/v2.9.14/catalog.c,https://changelogs.ubuntu.com/changelogs/pool/main/libx/libxml2/libxml2_2.9.14+dfsg-1.3ubuntu3.7/changelog
libxml2,f0e757a2a4e9e4da6ad522d7a389b7a06db8e9d0,2.9.14+dfsg-1.3ubuntu3,2.15.2+dfsg-0.1,2.9.14+dfsg-1.3ubuntu3.7,,main,none,False,post_fix_only,True,"{""_error"": ""non_json_response"", ""_content_type"": ""text/html; charset=UTF-8""}",False,[],False,[],False,True,HIGH,"Craft two URIs with extremely long paths where the base URI contains many slash-separated segments that differ from the target URI, causing integer overflow in the len + 3 * nbslash computation passed to xmlMalloc.","[""Step 1: Construct a base URI with a very long path containing tens of thousands of 'a/' segments (e.g., 'http://x.com/' + 'a/' repeated ~500M+ times to make path length approach INT_MAX/3), and a target URI that shares the scheme+authority but diverges immediately in the path."", ""Step 2: Call xmlBuildRelativeURISafe(target_uri, base_uri, &result) — this enters the path comparison logic where nbslash counts the number of slashes in the base path before the common suffix, and len = xmlStrlen(uptr) + 1 captures the remaining target path length."", ""Step 3: The computation len + 3 * nbslash overflows a signed int, wrapping to a small positive or negative value, causing xmlMalloc to allocate a tiny buffer."", ""Step 4: The subsequent loop writes '../' (3 bytes) nbslash times into the undersized buffer, followed by the remaining URI path of length len — a classic heap buffer overflow."", ""Step 5: Observable outcome: heap corruption detected by ASan/Valgrind, or a crash (SEGFAULT) during or after the write; without sanitizers, this may manifest as arbitrary heap metadata corruption potentially exploitable for code execution."", ""Step 6: For a practical test, use a minimized xmllint harness or a C program linking libxml2 that calls xmlBuildRelativeURI with the crafted inputs; compile with -fsanitize=address to reliably observe the overflow.""]",Trivial,Trigger_Gap,"[""MARKER_POST_FIX_ONLY""]",https://gitlab.gnome.org/GNOME/libxml2/-/commit/f0e757a2a4e9e4da6ad522d7a389b7a06db8e9d0,https://gitlab.gnome.org/GNOME/libxml2/-/tree/v2.9.14,https://changelogs.ubuntu.com/changelogs/pool/main/libx/libxml2/libxml2_2.9.14+dfsg-1.3ubuntu3.7/changelog,https://launchpad.net/ubuntu/+source/libxml2/+changelog,,,https://gitlab.gnome.org/GNOME/libxml2/-/issues/?search=signed,https://gitlab.gnome.org/GNOME/libxml2/-/commit/f0e757a2a4e9e4da6ad522d7a389b7a06db8e9d0,https://gitlab.gnome.org/GNOME/libxml2/-/blob/v2.9.14/uri.c,https://changelogs.ubuntu.com/changelogs/pool/main/libx/libxml2/libxml2_2.9.14+dfsg-1.3ubuntu3.7/changelog
libxml2,df2ba65f661addfba50bdb7f280d594781249dfc,2.9.14+dfsg-1.3ubuntu3,2.15.2+dfsg-0.1,2.9.14+dfsg-1.3ubuntu3.7,,main,not_present,False,pre_fix_code,True,"{""_error"": ""non_json_response"", ""_content_type"": ""text/html; charset=UTF-8""}",False,[],False,[],False,True,HIGH,"Craft an XML document validated against a RelaxNG schema containing a <list> pattern, where the input text has extra unconsumed content after matched list items, triggering XML_RELAXNG_ERR_LISTEXTRA error that stores a raw pointer to transient validation state memory that is later freed and dereferenced.","[""Step 1: Create a RelaxNG schema (schema.rng) that defines a <list> containing <value> or <data> elements, e.g.: <element name='root'><list><value>foo</value><value>bar</value></list></element>"", ""Step 2: Create a malformed XML instance (doc.xml) with the list element containing the expected values PLUS extra unconsumed trailing content, e.g.: <root>foo bar extra_junk</root>"", ""Step 3: Call xmlRelaxNGValidateDoc() or use xmllint --relaxng schema.rng doc.xml to trigger validation; the list matcher will match 'foo' and 'bar' but find 'extra_junk' remaining, hitting the VALID_ERR2(XML_RELAXNG_ERR_LISTEXTRA, ctxt->state->value) path at ~line 8658"", ""Step 4: After validation state cleanup frees ctxt->state, the unduplicated ctxt->state->value pointer in the error structure becomes dangling; subsequent error reporting or error structure access (e.g., via error callback or ctxt->err_list traversal) dereferences freed memory"", ""Step 5: Under AddressSanitizer (compile libxml2 with -fsanitize=address) or valgrind, observe a use-after-free report when the error is reported/accessed; without sanitizers, expect potential crash, corrupted error output, or heap-dependent undefined behavior""]",Trivial,Trigger_Gap,[],https://gitlab.gnome.org/GNOME/libxml2/-/commit/df2ba65f661addfba50bdb7f280d594781249dfc,https://gitlab.gnome.org/GNOME/libxml2/-/tree/v2.9.14,https://changelogs.ubuntu.com/changelogs/pool/main/libx/libxml2/libxml2_2.9.14+dfsg-1.3ubuntu3.7/changelog,https://launchpad.net/ubuntu/+source/libxml2/+changelog,,,https://gitlab.gnome.org/GNOME/libxml2/-/issues/?search=duplicating,https://gitlab.gnome.org/GNOME/libxml2/-/commit/df2ba65f661addfba50bdb7f280d594781249dfc,https://gitlab.gnome.org/GNOME/libxml2/-/blob/v2.9.14/relaxng.c,https://changelogs.ubuntu.com/changelogs/pool/main/libx/libxml2/libxml2_2.9.14+dfsg-1.3ubuntu3.7/changelog
libxml2,66c52b3ac6c32ab112ec2a3bf41e6c30948be113,2.9.14+dfsg-1.3ubuntu3,2.15.2+dfsg-0.1,2.9.14+dfsg-1.3ubuntu3.7,,main,not_present,False,shared_context,True,"{""_error"": ""non_json_response"", ""_content_type"": ""text/html; charset=UTF-8""}",False,[],False,[],False,True,HIGH,"An attacker crafts a RelaxNG schema with deeply nested or circular <include> directives and feeds it to any application that parses RelaxNG schemas (e.g., xmllint --relaxng), causing stack overflow and crash.","[""Step 1: Create a RelaxNG schema file 'include_chain.rng' that uses <include href=\""include_chain.rng\""/> referencing itself (circular include) within a <grammar> element in the RelaxNG namespace (http://relaxng.org/ns/structure/1.0). Alternatively, generate ~2000 separate .rng files each including the next to avoid simple cycle detection."", ""Step 2: Feed the schema to a libxml2-based tool on Ubuntu 24.04, e.g.: xmllint --relaxng include_chain.rng /dev/null, or use a custom C program calling xmlRelaxNGNewParserCtxt() followed by xmlRelaxNGParse()."", ""Step 3: The parser enters xmlRelaxNGLoadInclude() -> xmlRelaxNGIncludePush() -> xmlRelaxNGLoadInclude() recursively without any depth limit check (the incLimit field and guard do not exist in 2.9.14)."", ""Step 4: Observe a segmentation fault (stack overflow) as the call stack is exhausted. With a circular self-include, this happens almost immediately; with a long linear chain, it may require ~10000+ includes depending on stack size limits."", ""Step 5: Confirm via dmesg/syslog that the process was killed by SIGSEGV or stack overflow, verifying the denial-of-service impact.""]",Easy,Trigger_Gap,[],https://gitlab.gnome.org/GNOME/libxml2/-/commit/66c52b3ac6c32ab112ec2a3bf41e6c30948be113,https://gitlab.gnome.org/GNOME/libxml2/-/tree/v2.9.14,https://changelogs.ubuntu.com/changelogs/pool/main/libx/libxml2/libxml2_2.9.14+dfsg-1.3ubuntu3.7/changelog,https://launchpad.net/ubuntu/+source/libxml2/+changelog,,,https://gitlab.gnome.org/GNOME/libxml2/-/issues/?search=RelaxNG,https://gitlab.gnome.org/GNOME/libxml2/-/commit/66c52b3ac6c32ab112ec2a3bf41e6c30948be113,https://gitlab.gnome.org/GNOME/libxml2/-/blob/v2.9.14/include/libxml/relaxng.h,https://changelogs.ubuntu.com/changelogs/pool/main/libx/libxml2/libxml2_2.9.14+dfsg-1.3ubuntu3.7/changelog
libxml2,c2d310649edd05260e38a636d4aa9346c04ffc30,2.9.14+dfsg-1.3ubuntu3,2.15.2+dfsg-0.1,2.9.14+dfsg-1.3ubuntu3.7,,main,none,False,post_fix_only,True,"{""_error"": ""non_json_response"", ""_content_type"": ""text/html; charset=UTF-8""}",False,[],False,[],False,True,MEDIUM,Trigger a NULL dereference by invoking xmlTextWriterStartElementNS or xmlTextWriterStartAttributeNS with a non-NULL namespaceURI on a writer whose nsstack field is NULL (via partial initialization failure or forced OOM during writer creation).,"[""Step 1: Create an xmlTextWriter using xmlNewTextWriterFilename() or xmlNewTextWriterMemory(), then manually set writer->nsstack = NULL (or engineer OOM during the internal xmlListCreate for nsstack allocation) to simulate a corrupted/partially-initialized writer state."", ""Step 2: Call xmlTextWriterStartElement(writer, BAD_CAST \""root\"") to establish a valid element context on the writer's node stack."", ""Step 3: Call xmlTextWriterStartElementNS(writer, BAD_CAST \""ns\"", BAD_CAST \""child\"", BAD_CAST \""http://example.com\""). The function passes the guard at line 1061 (it only checks writer/name, NOT nsstack), proceeds to allocate p and buf, then reaches xmlListPushFront(writer->nsstack, p) at line 1103, dereferencing NULL → SIGSEGV."", ""Step 4: Alternative trigger path: call xmlTextWriterStartAttributeNS(writer, BAD_CAST \""ns\"", BAD_CAST \""attr\"", BAD_CAST \""http://example.com\"") on the same corrupted writer, causing crash at xmlListSearch(writer->nsstack, &nsentry) on line 1854."", ""Step 5: Observe crash via SEGFAULT/SIGSEGV — confirming the NULL dereference. Under ASan/MSan the crash site and NULL dereference is clearly identified at the xmlList* call operating on nsstack.""]",Trivial,Trigger_Gap,"[""MARKER_POST_FIX_ONLY""]",https://gitlab.gnome.org/GNOME/libxml2/-/commit/c2d310649edd05260e38a636d4aa9346c04ffc30,https://gitlab.gnome.org/GNOME/libxml2/-/tree/v2.9.14,https://changelogs.ubuntu.com/changelogs/pool/main/libx/libxml2/libxml2_2.9.14+dfsg-1.3ubuntu3.7/changelog,https://launchpad.net/ubuntu/+source/libxml2/+changelog,,,https://gitlab.gnome.org/GNOME/libxml2/-/issues/?search=writer,https://gitlab.gnome.org/GNOME/libxml2/-/commit/c2d310649edd05260e38a636d4aa9346c04ffc30,https://gitlab.gnome.org/GNOME/libxml2/-/blob/v2.9.14/xmlwriter.c,https://changelogs.ubuntu.com/changelogs/pool/main/libx/libxml2/libxml2_2.9.14+dfsg-1.3ubuntu3.7/changelog
libpam0g-dev,f5db2603d2ce80a610a247e06bdd49c4eb091a7d,1.5.3-5ubuntu5,1.7.0-5ubuntu3,0.1.8-1ubuntu0.24.04.3,,universe,none,False,post_fix_only,True,"{""_error"": ""non_json_response"", ""_content_type"": ""text/html; charset=UTF-8""}",False,[],False,[],False,True,MEDIUM,"A user configures a maxlogins limit of 2 in /etc/security/limits.conf, but due to utmp inaccuracy under systemd-logind session management, the user can open more concurrent sessions than permitted because utmp entries don't accurately reflect all active logind sessions.","[""Step 1: Add 'testuser hard maxlogins 2' to /etc/security/limits.conf on an Ubuntu 24.04 system running systemd-logind."", ""Step 2: Login as testuser via SSH (session 1). Note that pam_systemd also spawns a systemd --user instance that invokes pam_limits, and utmp may or may not reflect this correctly."", ""Step 3: Login as testuser via a second SSH connection (session 2). Then close session 1 — observe that the utmp entry for session 1 may persist as stale, or conversely, logind sessions may not be fully reflected in utmp."", ""Step 4: Attempt a third login as testuser — due to utmp not accurately tracking logind-managed sessions, the count in check_logins() may be incorrect, allowing the session when it should be denied (bypass), or denying it when it should be allowed (DoS)."", ""Step 5: Compare behavior by installing the patched version using sd_get_sessions() — observe that logind-based counting correctly enforces the limit, proving the utmp logic flaw.""]",Moderate,Trigger_Gap,"[""MARKER_POST_FIX_ONLY""]",https://github.com/linux-pam/linux-pam/commit/f5db2603d2ce80a610a247e06bdd49c4eb091a7d,https://github.com/linux-pam/linux-pam/tree/v1.5.3,https://changelogs.ubuntu.com/changelogs/pool/universe/p/pam/pam_0.1.8-1ubuntu0.24.04.3/changelog,https://launchpad.net/ubuntu/+source/pam/+changelog,,,https://github.com/linux-pam/linux-pam/issues?q=pam_limits,https://github.com/linux-pam/linux-pam/commit/f5db2603d2ce80a610a247e06bdd49c4eb091a7d,https://github.com/linux-pam/linux-pam/blob/v1.5.3/modules/pam_limits/pam_limits.c,https://changelogs.ubuntu.com/changelogs/pool/universe/p/pam/pam_0.1.8-1ubuntu0.24.04.3/changelog
libpam0g-dev,8401cef10cd5f62849c5fcfef4c82db92712296c,1.5.3-5ubuntu5,1.7.0-5ubuntu3,0.1.8-1ubuntu0.24.04.3,,universe,not_present,False,shared_context,True,"{""_error"": ""non_json_response"", ""_content_type"": ""text/html; charset=UTF-8""}",False,[],False,[],False,True,LOW,"An attacker creates many non-user-class logind sessions (e.g., via system services or session-degree containers) and observes an inflated user count on the login prompt, potentially masking true login activity or misleading administrators.","[""Step 1: Edit /etc/issue on Ubuntu 24.04 to include the \\U escape sequence (e.g., 'There are \\U users logged in') so pam_issue expands it at login time."", ""Step 2: Create multiple logind sessions that are NOT of class 'user' — for example, start several systemd services or scope units that register sessions with logind (e.g., systemd-run --scope --unit=fakesessNN sleep inf), or use machinectl shell to create container sessions."", ""Step 3: Verify via loginctl list-sessions that multiple sessions exist, and note the count includes system/service sessions."", ""Step 4: Trigger the pam_issue module by invoking login(1), su(1), or ssh(1) on the host — the \\U escape expands using sd_get_sessions(NULL), which returns total session count regardless of class."", ""Step 5: Observe that the displayed user count in the login prompt is significantly higher than the actual number of human users (who have class 'user' in logind), confirming the logic flaw where all sessions are equated with users.""]",Easy,Trigger_Gap,[],https://github.com/linux-pam/linux-pam/commit/8401cef10cd5f62849c5fcfef4c82db92712296c,https://github.com/linux-pam/linux-pam/tree/v1.5.3,https://changelogs.ubuntu.com/changelogs/pool/universe/p/pam/pam_0.1.8-1ubuntu0.24.04.3/changelog,https://launchpad.net/ubuntu/+source/pam/+changelog,,,https://github.com/linux-pam/linux-pam/issues?q=pam_issue,https://github.com/linux-pam/linux-pam/commit/8401cef10cd5f62849c5fcfef4c82db92712296c,https://github.com/linux-pam/linux-pam/blob/v1.5.3/modules/pam_issue/pam_issue.c,https://changelogs.ubuntu.com/changelogs/pool/universe/p/pam/pam_0.1.8-1ubuntu0.24.04.3/changelog
libpam0g-dev,75292685a625153c6e28bdd820e97421c258c04a,1.5.3-5ubuntu5,1.7.0-5ubuntu3,0.1.8-1ubuntu0.24.04.3,,universe,not_present,False,shared_context,True,"{""_error"": ""non_json_response"", ""_content_type"": ""text/html; charset=UTF-8""}",False,[],False,[],False,True,MEDIUM,"Craft a PAM environment config file with entries where econf_getKeys returns key names but econf_getStringValue subsequently fails for some of them, causing the caller to iterate over uninitialized malloc'd pointers.","[""Step 1: On Ubuntu 24.04, create a crafted environment file (e.g., /etc/security/pam_env.conf or a file referenced by pam_env.so) containing entries where the key is parseable by libeconf's key enumeration but the value retrieval fails — for example, keys with certain malformed values, duplicate keys with conflicting types, or keys referencing undefined variables that cause getStringValue to return an error."", ""Step 2: Configure /etc/pam.d/common-session (or a test PAM service) to load pam_env.so with the 'readenv=1' or 'user_readenv=1' option pointing to the crafted file, e.g.: 'session required pam_env.so readenv=1 envfile=/tmp/malformed_env'."", ""Step 3: Trigger PAM authentication/session opening for any user (e.g., 'su - <username>' or 'login'), which invokes pam_env.so → _pam_parse → econf_read_file."", ""Step 4: Inside econf_read_file, econf_getKeys returns N keys, malloc allocates an array of N+1 char* pointers (uninitialized), then for any key where econf_getStringValue fails, the corresponding (*lines)[i] slot remains uninitialized (garbage pointer from the heap). The NULL terminator is only placed at index key_number."", ""Step 5: The caller of econf_read_file iterates *lines[] until it finds a NULL; when it hits an uninitialized slot containing a garbage non-NULL pointer, it dereferences it — observable as a segfault/crash in pam_env.so during session setup, or heap information leak if the garbage pointer happens to point to readable memory.""]",Trivial,Trigger_Gap,[],https://github.com/linux-pam/linux-pam/commit/75292685a625153c6e28bdd820e97421c258c04a,https://github.com/linux-pam/linux-pam/tree/v1.5.3,https://changelogs.ubuntu.com/changelogs/pool/universe/p/pam/pam_0.1.8-1ubuntu0.24.04.3/changelog,https://launchpad.net/ubuntu/+source/pam/+changelog,,,https://github.com/linux-pam/linux-pam/issues?q=pam_env,https://github.com/linux-pam/linux-pam/commit/75292685a625153c6e28bdd820e97421c258c04a,https://github.com/linux-pam/linux-pam/blob/v1.5.3/modules/pam_env/pam_env.c,https://changelogs.ubuntu.com/changelogs/pool/universe/p/pam/pam_0.1.8-1ubuntu0.24.04.3/changelog
